hts10,cty_code,usmca_share
5903102010,2010,0
5903102090,1220,0
5903102090,2010,0
5903102500,1220,0.9998621139
5903102500,2010,0.8908977366
5903103000,1220,0.9627446761
5903103000,2010,0.9454475441
5903201000,1220,0.6777236284
5903201000,2010,0.05358772228
5903201500,1220,0
5903201500,2010,0
5903201800,1220,0
5903201800,2010,0.999736205
5903202000,1220,0
5903202000,2010,0
5903202500,1220,0.9890315797
5903202500,2010,0.8568811039
5903203010,1220,0
5903203010,2010,0
5903203090,1220,0.6475874352
5903203090,2010,0.6449120237
5903901000,1220,0.9723488824
5903901000,2010,1
5903901500,1220,0
5903901500,2010,0
5903901800,1220,1
5903901800,2010,0.9958426455
5903902000,1220,0
5903902000,2010,0
5903902500,1220,0.9885666807
5903902500,2010,0.9912102296
5903903010,1220,0
5903903010,2010,0
5903903090,1220,0.9253886162
5903903090,2010,0.9882118394
5904100000,1220,0
5904100000,2010,0
5904901000,1220,0
5904901000,2010,0
5904909000,1220,0
5904909000,2010,0
5905001000,1220,0
5905001000,2010,0
5905009000,1220,0
5905009000,2010,0
5906100000,1220,0.4585204018
5906100000,2010,0.9491469855
5906911000,1220,0
5906911000,2010,0
5906912000,1220,0
5906912000,2010,0
5906912500,1220,0
5906912500,2010,1
5906913000,1220,1
5906913000,2010,1
5906991000,1220,0.9111682801
5906991000,2010,0
5906992000,1220,0
5906992000,2010,0
5906992500,1220,0
5906992500,2010,0
5906993000,1220,0.3632654015
5906993000,2010,1
5907000500,1220,0
5907000500,2010,0
5907001500,1220,0.9598676215
5907001500,2010,1
5907002500,1220,0
5907002500,2010,0
5907003500,1220,0.1141597256
5907003500,2010,0
5907006000,1220,0
5907006000,2010,0
5907008010,1220,0
5907008010,2010,0
5907008090,1220,0
5907008090,2010,0
5908000000,1220,0.6254927286
5908000000,2010,0.9818599154
5909001000,1220,0
5909001000,2010,0
5909002000,1220,0.5787980193
5909002000,2010,0.8800959057
5910001010,1220,0.05559683625
5910001010,2010,0.9412827125
5910001020,1220,0.888846506
5910001020,2010,0.07900492072
5910001030,1220,0.06682871847
5910001030,2010,0
5910001060,1220,0
5910001060,2010,0
5910001070,1220,0.7336035726
5910001070,2010,0
5910001090,1220,0.4107651227
5910001090,2010,0.8756728378
5910009000,1220,0.6737251683
5910009000,2010,0.4951488456
5911101000,1220,0
5911101000,2010,0.8521354229
5911102000,1220,0.6793009939
5911102000,2010,0.8863067724
5911201000,1220,0.9765925962
5911201000,2010,0.5352394353
5911202000,1220,0
5911202000,2010,0
5911203000,1220,0
5911203000,2010,0
5911310010,1220,0
5911310010,2010,0
5911310020,1220,0.9954821986
5911310020,2010,1
5911310030,1220,0.9999697263
5911310030,2010,0
5911310080,1220,0.9952248303
5911310080,2010,1
5911320010,1220,1
5911320010,2010,1
5911320020,1220,0.9994338468
5911320020,2010,0.998194529
5911320030,1220,1
5911320030,2010,1
5911320080,1220,0.9879315999
5911320080,2010,1
5911400100,1220,0.9682900085
5911400100,2010,0.9762412278
5911900040,1220,0.8944423076
5911900040,2010,0.9132558769
5911900080,1220,0.8388399847
5911900080,2010,0.929747769
6001102000,1220,1
6001102000,2010,1
6001106000,1220,1
6001106000,2010,1
6001210000,1220,0.9784538761
6001210000,2010,0
6001220000,1220,0.8709255856
6001220000,2010,0.9296343113
6001290000,1220,0
6001290000,2010,0
6001910010,1220,0
6001910010,2010,1
6001910020,1220,0
6001910020,2010,1
6001920010,1220,1
6001920010,2010,0.8414608177
6001920020,1220,0
6001920020,2010,0.5039505325
6001920030,1220,0
6001920030,2010,0
6001920040,1220,1
6001920040,2010,0.2662276576
6001991000,1220,0
6001991000,2010,0
6001999000,1220,0
6001999000,2010,0
6002404000,1220,0
6002404000,2010,0
6002408020,1220,0
6002408020,2010,0
6002408080,1220,0.5238774462
6002408080,2010,1
6002904000,1220,0
6002904000,2010,0
6002908020,1220,0
6002908020,2010,0
6002908080,1220,0.9787421317
6002908080,2010,0.9440319221
6003101000,1220,0
6003101000,2010,0
6003109000,1220,1
6003109000,2010,0
6003201000,1220,0
6003201000,2010,0
6003203000,1220,1
6003203000,2010,1
6003301000,1220,0
6003301000,2010,0.244726161
6003306000,1220,0.9937512862
6003306000,2010,0.0008807080893
6003401000,1220,0
6003401000,2010,1
6003406000,1220,0.9846665968
6003406000,2010,0.8876180483
6003901000,1220,0
6003901000,2010,0
6003909000,1220,0
6003909000,2010,0
6004100010,1220,0
6004100010,2010,1
6004100025,1220,0.9981065498
6004100025,2010,0
6004100085,1220,0.9978551789
6004100085,2010,0.9880434515
6004902010,1220,0
6004902010,2010,0
6004902025,1220,0
6004902025,2010,0
6004902085,1220,0.9901190677
6004902085,2010,0
6004909000,1220,0
6004909000,2010,0
6005210000,1220,0
6005210000,2010,0
6005220000,1220,0
6005220000,2010,1
6005230000,1220,0
6005230000,2010,0.7347656088
6005240000,1220,1
6005240000,2010,0
6005350000,1220,0.05871715211
6005350000,2010,1
6005360010,1220,0
6005360010,2010,0.8457396909
6005360020,1220,0
6005360020,2010,0
6005360080,1220,0.9822690901
6005360080,2010,0.3457808655
6005370010,1220,0.7897782064
6005370010,2010,0.6146460714
6005370020,1220,0
6005370020,2010,0
6005370080,1220,0.9665951943
6005370080,2010,0.9746091655
6005380010,1220,1
6005380010,2010,0.5484423913
6005380020,1220,0
6005380020,2010,0
6005380080,1220,0
6005380080,2010,0
6005390010,1220,0
6005390010,2010,0
6005390020,1220,0
6005390020,2010,0
6005390080,1220,0.8846141117
6005390080,2010,0
6005410010,1220,0
6005410010,2010,0
6005410020,1220,0
6005410020,2010,0
6005410080,1220,0
6005410080,2010,0
6005420010,1220,0
6005420010,2010,0
6005420020,1220,0
6005420020,2010,0
6005420080,1220,0
6005420080,2010,0
6005430010,1220,0
6005430010,2010,0
6005430020,1220,0
6005430020,2010,0
6005430080,1220,1
6005430080,2010,0
6005440010,1220,0
6005440010,2010,0
6005440020,1220,0
6005440020,2010,0
6005440080,1220,0
6005440080,2010,0
6005901000,1220,0
6005901000,2010,0
6005909000,1220,0.9042315901
6005909000,2010,0
6006100000,1220,1
6006100000,2010,0
6006211000,1220,1
6006211000,2010,0
6006219020,1220,1
6006219020,2010,0
6006219080,1220,1
6006219080,2010,0.928337215
6006221000,1220,0
6006221000,2010,0
6006229020,1220,1
6006229020,2010,1
6006229080,1220,0.8343843728
6006229080,2010,1
6006231000,1220,0
6006231000,2010,0
6006239020,1220,0
6006239020,2010,0
6006239080,1220,0
6006239080,2010,0.0470017143
6006241000,1220,0
6006241000,2010,0
6006249020,1220,0
6006249020,2010,0
6006249080,1220,0
6006249080,2010,0
6006310020,1220,0.9325624276
6006310020,2010,0
6006310040,1220,0.9987731027
6006310040,2010,0.811366129
6006310060,1220,1
6006310060,2010,0
6006310080,1220,0.9655753126
6006310080,2010,0.6193388342
6006320020,1220,1
6006320020,2010,1
6006320040,1220,0.9979619127
6006320040,2010,1
6006320060,1220,1
6006320060,2010,0
6006320080,1220,0.9993467813
6006320080,2010,0.9059577358
6006330020,1220,0
6006330020,2010,0
6006330040,1220,0.9996933759
6006330040,2010,0.7305166111
6006330060,1220,0
6006330060,2010,1
6006330080,1220,0.9921496798
6006330080,2010,0.7083513763
6006340020,1220,0
6006340020,2010,0
6006340040,1220,0.9007619227
6006340040,2010,0.160546875
6006340060,1220,0
6006340060,2010,0
6006340080,1220,0.7354758962
6006340080,2010,0
6006410025,1220,0
6006410025,2010,0
6006410085,1220,0
6006410085,2010,1
6006420025,1220,1
6006420025,2010,0
6006420085,1220,0.9440283401
6006420085,2010,0
6006430025,1220,1
6006430025,2010,0
6006430085,1220,0
6006430085,2010,0
6006440025,1220,0
6006440025,2010,0
6006440085,1220,0
6006440085,2010,0
6006901000,1220,0
6006901000,2010,1
6006909000,1220,0
6006909000,2010,0
6101200010,1220,0.9389953482
6101200010,2010,0.9288841922
6101200020,1220,0
6101200020,2010,0.9973765477
6101301000,1220,0.7896485752
6101301000,2010,1
6101301500,1220,0
6101301500,2010,0
6101302010,1220,0.9294156334
6101302010,2010,0.9927921238
6101302020,1220,1
6101302020,2010,1
6101900500,1220,0.9800326379
6101900500,2010,1
6101901000,1220,0
6101901000,2010,0
6101909010,1220,0
6101909010,2010,0
6101909020,1220,0
6101909020,2010,0
6101909030,1220,0
6101909030,2010,0
6101909060,1220,0.4766028214
6101909060,2010,0
6102100000,1220,0.9923721435
6102100000,2010,1
6102200010,1220,0.9261792453
6102200010,2010,0.9995170821
6102200020,1220,0.3176402209
6102200020,2010,1
6102300500,1220,0
6102300500,2010,0
6102301000,1220,0.920832829
6102301000,2010,1
6102302010,1220,0.8350420268
6102302010,2010,0.8624923347
6102302020,1220,0.5511393747
6102302020,2010,0.9626200378
6102901000,1220,0
6102901000,2010,0
6102909005,1220,0
6102909005,2010,0
6102909010,1220,0
6102909010,2010,0
6102909015,1220,0
6102909015,2010,0
6102909030,1220,0.2166527893
6102909030,2010,0.6503496503
6103101000,1220,0.9472117371
6103101000,2010,0
6103102000,1220,0
6103102000,2010,0
6103103000,1220,0
6103103000,2010,0.3421207658
6103104000,1220,0
6103104000,2010,0
6103105000,1220,0
6103105000,2010,0
6103106010,1220,0.7080581242
6103106010,2010,0
6103106015,1220,0.5658783784
6103106015,2010,1
6103106030,1220,0
6103106030,2010,0
6103107000,1220,0
6103107000,2010,0
6103109010,1220,0
6103109010,2010,0
6103109020,1220,0
6103109020,2010,0
6103109030,1220,0
6103109030,2010,0
6103109040,1220,0
6103109040,2010,0
6103109050,1220,0
6103109050,2010,1
6103109080,1220,0.9000203625
6103109080,2010,0.2507754059
6103220010,1220,0
6103220010,2010,0
6103220020,1220,0
6103220020,2010,0
6103220030,1220,0
6103220030,2010,0
6103220040,1220,0
6103220040,2010,0
6103220050,1220,0
6103220050,2010,0
6103220070,1220,0
6103220070,2010,0
6103220080,1220,0
6103220080,2010,0
6103230005,1220,0
6103230005,2010,0
6103230007,1220,0
6103230007,2010,0
6103230010,1220,0
6103230010,2010,0
6103230025,1220,0
6103230025,2010,0
6103230030,1220,0
6103230030,2010,0
6103230035,1220,0
6103230035,2010,0
6103230036,1220,0
6103230036,2010,0
6103230037,1220,0
6103230037,2010,0
6103230040,1220,0
6103230040,2010,0
6103230045,1220,0
6103230045,2010,0
6103230055,1220,0
6103230055,2010,0
6103230070,1220,0
6103230070,2010,0
6103230075,1220,0
6103230075,2010,0
6103230080,1220,0
6103230080,2010,0
6103290510,1220,0
6103290510,2010,0
6103290520,1220,0
6103290520,2010,0
6103290530,1220,0
6103290530,2010,0
6103290550,1220,0
6103290550,2010,0
6103290560,1220,0
6103290560,2010,0
6103290570,1220,0
6103290570,2010,0
6103291010,1220,0
6103291010,2010,0
6103291015,1220,0
6103291015,2010,0
6103291020,1220,0
6103291020,2010,0
6103291030,1220,0
6103291030,2010,0
6103291040,1220,0
6103291040,2010,0
6103291050,1220,0
6103291050,2010,0
6103291060,1220,0
6103291060,2010,0
6103292028,1220,0
6103292028,2010,0
6103292030,1220,0
6103292030,2010,0
6103292034,1220,0
6103292034,2010,0
6103292036,1220,0
6103292036,2010,0
6103292040,1220,0
6103292040,2010,0
6103292044,1220,0
6103292044,2010,0
6103292048,1220,0
6103292048,2010,0
6103292052,1220,0
6103292052,2010,0
6103292054,1220,0
6103292054,2010,0
6103292058,1220,0
6103292058,2010,0
6103292060,1220,0
6103292060,2010,0
6103292062,1220,0
6103292062,2010,0
6103292064,1220,0
6103292064,2010,0
6103292066,1220,0
6103292066,2010,0
6103292068,1220,0
6103292068,2010,0
6103292070,1220,0
6103292070,2010,0
6103292074,1220,0
6103292074,2010,0
6103292080,1220,0
6103292080,2010,0
6103292082,1220,0
6103292082,2010,0
6103310000,1220,0.995482191
6103310000,2010,1
6103320000,1220,0.8539109312
6103320000,2010,0.9873495947
6103331000,1220,0.1225701944
6103331000,2010,0
6103332000,1220,0.007734504718
6103332000,2010,0.9976143682
6103391000,1220,0
6103391000,2010,1
6103394000,1220,0
6103394000,2010,0
6103398010,1220,1
6103398010,2010,0
6103398020,1220,0
6103398020,2010,0
6103398030,1220,0
6103398030,2010,0
6103398060,1220,0.03232098432
6103398060,2010,0.4733463578
6103411010,1220,0.4908555084
6103411010,2010,0
6103411020,1220,0
6103411020,2010,0
6103412000,1220,0
6103412000,2010,0
6103421020,1220,0.8648896166
6103421020,2010,0.9840309188
6103421035,1220,0
6103421035,2010,0
6103421040,1220,1
6103421040,2010,0.94304334
6103421050,1220,0.8807440687
6103421050,2010,0.9668757341
6103421065,1220,0
6103421065,2010,0
6103421070,1220,1
6103421070,2010,1
6103422010,1220,0
6103422010,2010,0
6103422015,1220,0
6103422015,2010,0
6103422025,1220,0
6103422025,2010,0
6103431010,1220,0.9736603088
6103431010,2010,1
6103431020,1220,0
6103431020,2010,1
6103431520,1220,0.6053139273
6103431520,2010,0.9432423537
6103431535,1220,0
6103431535,2010,0
6103431540,1220,0
6103431540,2010,0.4362747958
6103431550,1220,0.9220675903
6103431550,2010,0.751342623
6103431565,1220,0
6103431565,2010,1
6103431570,1220,0
6103431570,2010,0.4555736906
6103432010,1220,0
6103432010,2010,0
6103432015,1220,1
6103432015,2010,0
6103432020,1220,0
6103432020,2010,0
6103432025,1220,0
6103432025,2010,0
6103491010,1220,1
6103491010,2010,0
6103491020,1220,1
6103491020,2010,0
6103491060,1220,0
6103491060,2010,0
6103492000,1220,0
6103492000,2010,0
6103494010,1220,0
6103494010,2010,0
6103494020,1220,0
6103494020,2010,0
6103498010,1220,0
6103498010,2010,1
6103498012,1220,0
6103498012,2010,0
6103498014,1220,0
6103498014,2010,0
6103498024,1220,0
6103498024,2010,0
6103498026,1220,0
6103498026,2010,0
6103498034,1220,0
6103498034,2010,0
6103498036,1220,0
6103498036,2010,0
6103498038,1220,0
6103498038,2010,0
6103498060,1220,0
6103498060,2010,1
6104131000,1220,0
6104131000,2010,0
6104132000,1220,0.7596948506
6104132000,2010,0
6104191000,1220,0
6104191000,2010,0
6104191500,1220,0
6104191500,2010,0
6104194000,1220,0
6104194000,2010,0
6104195000,1220,0
6104195000,2010,0
6104196010,1220,0
6104196010,2010,0
6104196020,1220,0
6104196020,2010,1
6104196030,1220,0
6104196030,2010,0
6104196040,1220,0
6104196040,2010,0
6104198010,1220,0
6104198010,2010,0
6104198020,1220,0
6104198020,2010,0.7706766917
6104198030,1220,0
6104198030,2010,1
6104198040,1220,0
6104198040,2010,0
6104198050,1220,0
6104198050,2010,0
6104198060,1220,0
6104198060,2010,0
6104198090,1220,0
6104198090,2010,1
6104220010,1220,0
6104220010,2010,1
6104220030,1220,0
6104220030,2010,0
6104220040,1220,0
6104220040,2010,1
6104220050,1220,0
6104220050,2010,1
6104220060,1220,0
6104220060,2010,0.09310986965
6104220080,1220,0
6104220080,2010,0
6104220090,1220,0
6104220090,2010,1
6104230010,1220,0
6104230010,2010,1
6104230014,1220,0
6104230014,2010,0
6104230016,1220,0
6104230016,2010,0
6104230020,1220,0
6104230020,2010,0.7044511028
6104230022,1220,0
6104230022,2010,0
6104230024,1220,0
6104230024,2010,1
6104230026,1220,0
6104230026,2010,0
6104230030,1220,0
6104230030,2010,0
6104230032,1220,0
6104230032,2010,0
6104230034,1220,0
6104230034,2010,0
6104230036,1220,0
6104230036,2010,0
6104230040,1220,0
6104230040,2010,0
6104230042,1220,0
6104230042,2010,0.9838509513
6104290510,1220,0
6104290510,2010,0
6104290530,1220,0
6104290530,2010,0
6104290540,1220,0
6104290540,2010,0
6104290560,1220,0
6104290560,2010,0
6104290570,1220,0
6104290570,2010,0
6104290580,1220,0
6104290580,2010,0
6104291010,1220,0
6104291010,2010,0
6104291020,1220,0
6104291020,2010,1
6104291030,1220,0
6104291030,2010,0
6104291040,1220,0
6104291040,2010,0
6104291050,1220,0
6104291050,2010,0.05720040282
6104291060,1220,0
6104291060,2010,0
6104291070,1220,0
6104291070,2010,0
6104292010,1220,0
6104292010,2010,0
6104292012,1220,0
6104292012,2010,0
6104292014,1220,0
6104292014,2010,0
6104292016,1220,0
6104292016,2010,0
6104292018,1220,0
6104292018,2010,0
6104292020,1220,0
6104292020,2010,0
6104292022,1220,0
6104292022,2010,0
6104292024,1220,0
6104292024,2010,0
6104292026,1220,0
6104292026,2010,0
6104292028,1220,0
6104292028,2010,0
6104292030,1220,0
6104292030,2010,0
6104292032,1220,0
6104292032,2010,0
6104292034,1220,0
6104292034,2010,0
6104292036,1220,0
6104292036,2010,0
6104292038,1220,0
6104292038,2010,0
6104292040,1220,0
6104292040,2010,0
6104292041,1220,0
6104292041,2010,0
6104292043,1220,0
6104292043,2010,0
6104292045,1220,0
6104292045,2010,0
6104292047,1220,0
6104292047,2010,0
6104292049,1220,0
6104292049,2010,0
6104292051,1220,0
6104292051,2010,0
6104292055,1220,0
6104292055,2010,0
6104292057,1220,0
6104292057,2010,0
6104292061,1220,0
6104292061,2010,0
6104292063,1220,0
6104292063,2010,0
6104292065,1220,0
6104292065,2010,0
6104292067,1220,0
6104292067,2010,0
6104292069,1220,0
6104292069,2010,0
6104292071,1220,0
6104292071,2010,0
6104292073,1220,0
6104292073,2010,0
6104292075,1220,0
6104292075,2010,0
6104292077,1220,0
6104292077,2010,0
6104292079,1220,0
6104292079,2010,0
6104292081,1220,0
6104292081,2010,0
6104292083,1220,0
6104292083,2010,0
6104292085,1220,0
6104292085,2010,0
6104292086,1220,0
6104292086,2010,0
6104292087,1220,0
6104292087,2010,0
6104292090,1220,0
6104292090,2010,0
6104310000,1220,0.3517975055
6104310000,2010,0
6104320000,1220,0.9172842931
6104320000,2010,0.9013259328
6104331000,1220,0
6104331000,2010,0
6104332000,1220,0.9706769597
6104332000,2010,0.7996973551
6104391000,1220,0.9758191683
6104391000,2010,1
6104392010,1220,0
6104392010,2010,0
6104392020,1220,0
6104392020,2010,0
6104392030,1220,0
6104392030,2010,0
6104392040,1220,0
6104392040,2010,0
6104392050,1220,0
6104392050,2010,0
6104392090,1220,0
6104392090,2010,0
6104410010,1220,0.9075829384
6104410010,2010,0
6104410020,1220,0
6104410020,2010,0
6104420010,1220,0.9711144573
6104420010,2010,0.7795152111
6104420020,1220,0.3869745625
6104420020,2010,0.4046290246
6104431010,1220,0
6104431010,2010,0.8821786431
6104431020,1220,0
6104431020,2010,0.5024883524
6104432010,1220,0.979363291
6104432010,2010,0.7522056239
6104432020,1220,0.954281645
6104432020,2010,0.8893201033
6104441000,1220,0
6104441000,2010,0.9993426718
6104442010,1220,0.9776808168
6104442010,2010,0.8533445012
6104442020,1220,1
6104442020,2010,0.9621608586
6104491000,1220,0.02844415821
6104491000,2010,0
6104499010,1220,0
6104499010,2010,0
6104499020,1220,0
6104499020,2010,0
6104499030,1220,0.4350282486
6104499030,2010,0.4893256926
6104499060,1220,0.2702202677
6104499060,2010,0.949043033
6104510000,1220,1
6104510000,2010,0
6104520010,1220,0.9984182323
6104520010,2010,0.8861917691
6104520020,1220,0
6104520020,2010,0.833314701
6104531000,1220,0
6104531000,2010,0
6104532010,1220,0.8844677845
6104532010,2010,0.7832379095
6104532020,1220,0.975887889
6104532020,2010,0.7436792026
6104591005,1220,0
6104591005,2010,1
6104591030,1220,0.9489906066
6104591030,2010,0.8597653283
6104591060,1220,0.8629988377
6104591060,2010,1
6104594000,1220,0
6104594000,2010,0
6104598010,1220,0.5
6104598010,2010,0
6104598020,1220,0
6104598020,2010,0
6104598030,1220,1
6104598030,2010,0.7641101887
6104598090,1220,0.06778741866
6104598090,2010,0.996782633
6104610010,1220,0.7238095238
6104610010,2010,0
6104610020,1220,0
6104610020,2010,0
6104610030,1220,0
6104610030,2010,0
6104621010,1220,1
6104621010,2010,0
6104621020,1220,0
6104621020,2010,0.928413194
6104621030,1220,0
6104621030,2010,1
6104622006,1220,1
6104622006,2010,0.9792456309
6104622011,1220,0.7791024294
6104622011,2010,0.9147394075
6104622016,1220,0
6104622016,2010,0.6015180266
6104622021,1220,0
6104622021,2010,1
6104622026,1220,0
6104622026,2010,0.02732115241
6104622028,1220,0
6104622028,2010,0.9030218859
6104622030,1220,0.7459396134
6104622030,2010,0.7992910758
6104622050,1220,0
6104622050,2010,0
6104622060,1220,0
6104622060,2010,0.4012127415
6104631010,1220,0
6104631010,2010,0
6104631020,1220,0.9918139062
6104631020,2010,0.9366063793
6104631030,1220,1
6104631030,2010,0.5351686824
6104631510,1220,0
6104631510,2010,0.9894011844
6104631520,1220,0
6104631520,2010,0.714164304
6104632006,1220,0.9104738619
6104632006,2010,0.9837581882
6104632011,1220,0.9722722501
6104632011,2010,0.7512962985
6104632016,1220,1
6104632016,2010,0
6104632021,1220,0
6104632021,2010,0.8270375458
6104632026,1220,1
6104632026,2010,0.5890815283
6104632028,1220,1
6104632028,2010,0.9955388921
6104632030,1220,0.9696590186
6104632030,2010,0.9591324369
6104632050,1220,0
6104632050,2010,0
6104632060,1220,0.851910828
