hts8,list,ch99_code
61159940,4A,9903.88.15
61159990,4A,9903.88.15
61161008,4A,9903.88.15
61161013,4A,9903.88.15
61161017,4A,9903.88.15
61161044,4A,9903.88.15
61161048,4A,9903.88.15
61161055,4A,9903.88.15
61161065,4A,9903.88.15
61161095,4A,9903.88.15
61169100,4A,9903.88.15
61169208,4A,9903.88.15
61169264,4A,9903.88.15
61169288,4A,9903.88.15
61169294,4A,9903.88.15
61169305,4A,9903.88.15
61169308,4A,9903.88.15
61169374,4A,9903.88.15
61169388,4A,9903.88.15
61169935,4A,9903.88.15
61171010,4A,9903.88.15
61171040,4A,9903.88.15
61171060,4A,9903.88.15
61178020,4A,9903.88.15
61178085,4A,9903.88.15
61178095,4A,9903.88.15
61179010,4A,9903.88.15
61179090,4A,9903.88.15
62012011,4A,9903.88.15
62012019,4A,9903.88.15
62012029,4A,9903.88.15
62012035,4A,9903.88.15
62012040,4A,9903.88.15
62013012,4A,9903.88.15
62013020,4A,9903.88.15
62013030,4A,9903.88.15
62013050,4A,9903.88.15
62013060,4A,9903.88.15
62013070,4A,9903.88.15
62013080,4A,9903.88.15
62014010,4A,9903.88.15
62014015,4A,9903.88.15
62014020,4A,9903.88.15
62014025,4A,9903.88.15
62014035,4A,9903.88.15
62014040,4A,9903.88.15
62014045,4A,9903.88.15
62014050,4A,9903.88.15
62014055,4A,9903.88.15
62014060,4A,9903.88.15
62014065,4A,9903.88.15
62014070,4A,9903.88.15
62014075,4A,9903.88.15
62019019,4A,9903.88.15
62019029,4A,9903.88.15
62019039,4A,9903.88.15
62019049,4A,9903.88.15
62019059,4A,9903.88.15
62019069,4A,9903.88.15
62022011,4A,9903.88.15
62022019,4A,9903.88.15
62022029,4A,9903.88.15
62022035,4A,9903.88.15
62022040,4A,9903.88.15
62023012,4A,9903.88.15
62023020,4A,9903.88.15
62023030,4A,9903.88.15
62023040,4A,9903.88.15
62023050,4A,9903.88.15
62023060,4A,9903.88.15
62023070,4A,9903.88.15
62023080,4A,9903.88.15
62024010,4A,9903.88.15
62024015,4A,9903.88.15
62024020,4A,9903.88.15
62024025,4A,9903.88.15
62024040,4A,9903.88.15
62024045,4A,9903.88.15
62024050,4A,9903.88.15
62024055,4A,9903.88.15
62024060,4A,9903.88.15
62024065,4A,9903.88.15
62024070,4A,9903.88.15
62024075,4A,9903.88.15
62029019,4A,9903.88.15
62029029,4A,9903.88.15
62029039,4A,9903.88.15
62029049,4A,9903.88.15
62029059,4A,9903.88.15
62029069,4A,9903.88.15
62031115,4A,9903.88.15
62031130,4A,9903.88.15
62031160,4A,9903.88.15
62031190,4A,9903.88.15
62031210,4A,9903.88.15
62031220,4A,9903.88.15
62031910,4A,9903.88.15
62031950,4A,9903.88.15
62032210,4A,9903.88.15
62032230,4A,9903.88.15
62032910,4A,9903.88.15
62032915,4A,9903.88.15
62032920,4A,9903.88.15
62032930,4A,9903.88.15
62033150,4A,9903.88.15
62033190,4A,9903.88.15
62033210,4A,9903.88.15
62033220,4A,9903.88.15
62033310,4A,9903.88.15
62033320,4A,9903.88.15
62033920,4A,9903.88.15
62033950,4A,9903.88.15
62033990,4A,9903.88.15
62034101,4A,9903.88.15
62034103,4A,9903.88.15
62034106,4A,9903.88.15
62034108,4A,9903.88.15
62034125,4A,9903.88.15
62034130,4A,9903.88.15
62034160,4A,9903.88.15
62034180,4A,9903.88.15
62034203,4A,9903.88.15
62034205,4A,9903.88.15
62034207,4A,9903.88.15
62034217,4A,9903.88.15
62034225,4A,9903.88.15
62034245,4A,9903.88.15
62034303,4A,9903.88.15
62034305,4A,9903.88.15
62034309,4A,9903.88.15
62034311,4A,9903.88.15
62034313,4A,9903.88.15
62034345,4A,9903.88.15
62034355,4A,9903.88.15
62034360,4A,9903.88.15
62034365,4A,9903.88.15
62034370,4A,9903.88.15
62034375,4A,9903.88.15
62034390,4A,9903.88.15
62034901,4A,9903.88.15
62034905,4A,9903.88.15
62034907,4A,9903.88.15
62034909,4A,9903.88.15
62034925,4A,9903.88.15
62034935,4A,9903.88.15
62034950,4A,9903.88.15
62034990,4A,9903.88.15
62041100,4A,9903.88.15
62041200,4A,9903.88.15
62041310,4A,9903.88.15
62041320,4A,9903.88.15
62041910,4A,9903.88.15
62041920,4A,9903.88.15
62041940,4A,9903.88.15
62041980,4A,9903.88.15
62042100,4A,9903.88.15
62042210,4A,9903.88.15
62042230,4A,9903.88.15
62042300,4A,9903.88.15
62042920,4A,9903.88.15
62043110,4A,9903.88.15
62043120,4A,9903.88.15
62043210,4A,9903.88.15
62043220,4A,9903.88.15
62043310,4A,9903.88.15
62043340,4A,9903.88.15
62043350,4A,9903.88.15
62043920,4A,9903.88.15
62043930,4A,9903.88.15
62043960,4A,9903.88.15
62043980,4A,9903.88.15
62044110,4A,9903.88.15
62044120,4A,9903.88.15
62044210,4A,9903.88.15
62044220,4A,9903.88.15
62044230,4A,9903.88.15
62044310,4A,9903.88.15
62044320,4A,9903.88.15
62044330,4A,9903.88.15
62044340,4A,9903.88.15
62044420,4A,9903.88.15
62044430,4A,9903.88.15
62044440,4A,9903.88.15
62044910,4A,9903.88.15
62044950,4A,9903.88.15
62045100,4A,9903.88.15
62045210,4A,9903.88.15
62045220,4A,9903.88.15
62045310,4A,9903.88.15
62045320,4A,9903.88.15
62045330,4A,9903.88.15
62045910,4A,9903.88.15
62045920,4A,9903.88.15
62045930,4A,9903.88.15
62045940,4A,9903.88.15
62046105,4A,9903.88.15
62046115,4A,9903.88.15
62046160,4A,9903.88.15
62046180,4A,9903.88.15
62046203,4A,9903.88.15
62046205,4A,9903.88.15
62046215,4A,9903.88.15
62046250,4A,9903.88.15
62046260,4A,9903.88.15
62046270,4A,9903.88.15
62046280,4A,9903.88.15
62046301,4A,9903.88.15
62046302,4A,9903.88.15
62046303,4A,9903.88.15
62046308,4A,9903.88.15
62046309,4A,9903.88.15
62046311,4A,9903.88.15
62046350,4A,9903.88.15
62046355,4A,9903.88.15
62046360,4A,9903.88.15
62046365,4A,9903.88.15
62046370,4A,9903.88.15
62046375,4A,9903.88.15
62046390,4A,9903.88.15
62046901,4A,9903.88.15
62046902,4A,9903.88.15
62046903,4A,9903.88.15
62046904,4A,9903.88.15
62046905,4A,9903.88.15
62046906,4A,9903.88.15
62046915,4A,9903.88.15
62046922,4A,9903.88.15
62046928,4A,9903.88.15
62046945,4A,9903.88.15
62046965,4A,9903.88.15
62046980,4A,9903.88.15
62052010,4A,9903.88.15
62052020,4A,9903.88.15
62053010,4A,9903.88.15
62053015,4A,9903.88.15
62053020,4A,9903.88.15
62059005,4A,9903.88.15
62059007,4A,9903.88.15
62059040,4A,9903.88.15
62061000,4A,9903.88.15
62062010,4A,9903.88.15
62062020,4A,9903.88.15
62062030,4A,9903.88.15
62063010,4A,9903.88.15
62063020,4A,9903.88.15
62063030,4A,9903.88.15
62064010,4A,9903.88.15
62064020,4A,9903.88.15
62064025,4A,9903.88.15
62064030,4A,9903.88.15
62069000,4A,9903.88.15
62071100,4A,9903.88.15
62071910,4A,9903.88.15
62071990,4A,9903.88.15
62072100,4A,9903.88.15
62072200,4A,9903.88.15
62072910,4A,9903.88.15
62072990,4A,9903.88.15
62079110,4A,9903.88.15
62079130,4A,9903.88.15
62079920,4A,9903.88.15
62079940,4A,9903.88.15
62079970,4A,9903.88.15
62079985,4A,9903.88.15
62081100,4A,9903.88.15
62081920,4A,9903.88.15
62081950,4A,9903.88.15
62081990,4A,9903.88.15
62082100,4A,9903.88.15
62082200,4A,9903.88.15
62082910,4A,9903.88.15
62082990,4A,9903.88.15
62089110,4A,9903.88.15
62089130,4A,9903.88.15
62089200,4A,9903.88.15
62089920,4A,9903.88.15
62089930,4A,9903.88.15
62089950,4A,9903.88.15
62089980,4A,9903.88.15
62092010,4A,9903.88.15
62092020,4A,9903.88.15
62092030,4A,9903.88.15
62092050,4A,9903.88.15
62093010,4A,9903.88.15
62093020,4A,9903.88.15
62093030,4A,9903.88.15
62099005,4A,9903.88.15
62099010,4A,9903.88.15
62099020,4A,9903.88.15
62099030,4A,9903.88.15
62099050,4A,9903.88.15
62099090,4A,9903.88.15
62101050,4A,9903.88.15
62102050,4A,9903.88.15
62102090,4A,9903.88.15
62103050,4A,9903.88.15
62103070,4A,9903.88.15
62103090,4A,9903.88.15
62104015,4A,9903.88.15
62104025,4A,9903.88.15
62104028,4A,9903.88.15
62104029,4A,9903.88.15
62104055,4A,9903.88.15
62104075,4A,9903.88.15
62104080,4A,9903.88.15
62105005,4A,9903.88.15
62105022,4A,9903.88.15
62105055,4A,9903.88.15
62105075,4A,9903.88.15
62105080,4A,9903.88.15
62111110,4A,9903.88.15
62111140,4A,9903.88.15
62111180,4A,9903.88.15
62111210,4A,9903.88.15
62111240,4A,9903.88.15
62111280,4A,9903.88.15
62112004,4A,9903.88.15
62112008,4A,9903.88.15
62112015,4A,9903.88.15
62112024,4A,9903.88.15
62112028,4A,9903.88.15
62112034,4A,9903.88.15
62112038,4A,9903.88.15
62112044,4A,9903.88.15
62112054,4A,9903.88.15
62112064,4A,9903.88.15
62112068,4A,9903.88.15
62112074,4A,9903.88.15
62112078,4A,9903.88.15
62113250,4A,9903.88.15
62113290,4A,9903.88.15
62113350,4A,9903.88.15
62113390,4A,9903.88.15
62113903,4A,9903.88.15
62113907,4A,9903.88.15
62113915,4A,9903.88.15
62113930,4A,9903.88.15
62113960,4A,9903.88.15
62113980,4A,9903.88.15
62114205,4A,9903.88.15
62114210,4A,9903.88.15
62114305,4A,9903.88.15
62114310,4A,9903.88.15
62114903,4A,9903.88.15
62114915,4A,9903.88.15
62114925,4A,9903.88.15
62114950,4A,9903.88.15
62114960,4A,9903.88.15
62114980,4A,9903.88.15
62121030,4A,9903.88.15
62121050,4A,9903.88.15
62121070,4A,9903.88.15
62121090,4A,9903.88.15
62122000,4A,9903.88.15
62123000,4A,9903.88.15
62129000,4A,9903.88.15
62132020,4A,9903.88.15
62139005,4A,9903.88.15
62139007,4A,9903.88.15
62139020,4A,9903.88.15
62141010,4A,9903.88.15
62141020,4A,9903.88.15
62142000,4A,9903.88.15
62144000,4A,9903.88.15
62149000,4A,9903.88.15
62151000,4A,9903.88.15
62160005,4A,9903.88.15
62160008,4A,9903.88.15
62160017,4A,9903.88.15
62160019,4A,9903.88.15
62160024,4A,9903.88.15
62160026,4A,9903.88.15
62160029,4A,9903.88.15
62160031,4A,9903.88.15
62160033,4A,9903.88.15
62160038,4A,9903.88.15
62160041,4A,9903.88.15
62160043,4A,9903.88.15
62160046,4A,9903.88.15
62160054,4A,9903.88.15
62160058,4A,9903.88.15
62160080,4A,9903.88.15
62160090,4A,9903.88.15
62171010,4A,9903.88.15
62171095,4A,9903.88.15
62179010,4A,9903.88.15
62179090,4A,9903.88.15
63012000,4A,9903.88.15
63013000,4A,9903.88.15
63021000,4A,9903.88.15
63022130,4A,9903.88.15
63022150,4A,9903.88.15
63022170,4A,9903.88.15
63022190,4A,9903.88.15
63022900,4A,9903.88.15
63023130,4A,9903.88.15
63023150,4A,9903.88.15
63023170,4A,9903.88.15
63023190,4A,9903.88.15
63023900,4A,9903.88.15
63024010,4A,9903.88.15
63024020,4A,9903.88.15
63025120,4A,9903.88.15
63025130,4A,9903.88.15
63025140,4A,9903.88.15
63025300,4A,9903.88.15
63025910,4A,9903.88.15
63025920,4A,9903.88.15
63025930,4A,9903.88.15
63026000,4A,9903.88.15
63029100,4A,9903.88.15
63029910,4A,9903.88.15
63029915,4A,9903.88.15
63029920,4A,9903.88.15
63031200,4A,9903.88.15
63031911,4A,9903.88.15
63031921,4A,9903.88.15
63039100,4A,9903.88.15
63039220,4A,9903.88.15
63039900,4A,9903.88.15
63041110,4A,9903.88.15
63041905,4A,9903.88.15
63041910,4A,9903.88.15
63041930,4A,9903.88.15
63042000,4A,9903.88.15
63049101,4A,9903.88.15
63049200,4A,9903.88.15
63049910,4A,9903.88.15
63049915,4A,9903.88.15
63049925,4A,9903.88.15
63049935,4A,9903.88.15
63049940,4A,9903.88.15
63049960,4A,9903.88.15
63051000,4A,9903.88.15
63052000,4A,9903.88.15
63053200,4A,9903.88.15
63053300,4A,9903.88.15
63053900,4A,9903.88.15
63059000,4A,9903.88.15
63061911,4A,9903.88.15
63061921,4A,9903.88.15
63062210,4A,9903.88.15
63062290,4A,9903.88.15
63063000,4A,9903.88.15
63064041,4A,9903.88.15
63064049,4A,9903.88.15
63071010,4A,9903.88.15
63071020,4A,9903.88.15
63079030,4A,9903.88.15
63079040,4A,9903.88.15
63079050,4A,9903.88.15
63079060,4A,9903.88.15
63079068,4A,9903.88.15
63079072,4A,9903.88.15
63079085,4A,9903.88.15
63079098,4A,9903.88.15
63079098,biden_jan26,9903.91.07
63080000,4A,9903.88.15
63090000,4A,9903.88.15
63101010,4A,9903.88.15
63101020,4A,9903.88.15
63109010,4A,9903.88.15
63109020,4A,9903.88.15
64011000,4A,9903.88.15
64019230,4A,9903.88.15
64019290,4A,9903.88.15
64019930,4A,9903.88.15
64019960,4A,9903.88.15
64019980,4A,9903.88.15
64021200,4A,9903.88.15
64021915,4A,9903.88.15
64021950,4A,9903.88.15
64021970,4A,9903.88.15
64021990,4A,9903.88.15
64029126,4A,9903.88.15
64029160,4A,9903.88.15
64029180,4A,9903.88.15
64029190,4A,9903.88.15
64029908,4A,9903.88.15
64029921,4A,9903.88.15
64029923,4A,9903.88.15
64029925,4A,9903.88.15
64029927,4A,9903.88.15
64029932,4A,9903.88.15
64029933,4A,9903.88.15
64029949,4A,9903.88.15
64029980,4A,9903.88.15
64029990,4A,9903.88.15
64031230,4A,9903.88.15
64031260,4A,9903.88.15
64031910,4A,9903.88.15
64031920,4A,9903.88.15
64031940,4A,9903.88.15
64031950,4A,9903.88.15
64031970,4A,9903.88.15
64032000,4A,9903.88.15
64034030,4A,9903.88.15
64035111,4A,9903.88.15
64035130,4A,9903.88.15
64035160,4A,9903.88.15
64035190,4A,9903.88.15
64035910,4A,9903.88.15
64035915,4A,9903.88.15
64035930,4A,9903.88.15
64035960,4A,9903.88.15
64035990,4A,9903.88.15
64039111,4A,9903.88.15
64039130,4A,9903.88.15
64039160,4A,9903.88.15
64039190,4A,9903.88.15
64039910,4A,9903.88.15
64039920,4A,9903.88.15
64039940,4A,9903.88.15
64039960,4A,9903.88.15
64039990,4A,9903.88.15
64041120,4A,9903.88.15
64041171,4A,9903.88.15
64041179,4A,9903.88.15
64041181,4A,9903.88.15
64041189,4A,9903.88.15
64041190,4A,9903.88.15
64041915,4A,9903.88.15
64041925,4A,9903.88.15
64041939,4A,9903.88.15
64041979,4A,9903.88.15
64041982,4A,9903.88.15
64041989,4A,9903.88.15
64041990,4A,9903.88.15
64042020,4A,9903.88.15
64042040,4A,9903.88.15
64042060,4A,9903.88.15
64051000,4A,9903.88.15
64052060,4A,9903.88.15
64059020,4A,9903.88.15
64061005,4A,9903.88.15
64061020,4A,9903.88.15
64061025,4A,9903.88.15
64061030,4A,9903.88.15
64061035,4A,9903.88.15
64061040,4A,9903.88.15
64061045,4A,9903.88.15
64061050,4A,9903.88.15
64061060,4A,9903.88.15
64061065,4A,9903.88.15
64061070,4A,9903.88.15
64061072,4A,9903.88.15
64061077,4A,9903.88.15
64061085,4A,9903.88.15
64061090,4A,9903.88.15
64062000,4A,9903.88.15
64069010,4A,9903.88.15
64069015,4A,9903.88.15
64069060,4A,9903.88.15
64069090,4A,9903.88.15
65010030,3,9903.88.03
65010060,3,9903.88.03
65010090,3,9903.88.03
65020020,3,9903.88.03
65020040,3,9903.88.03
65020060,3,9903.88.03
65020090,3,9903.88.03
65040030,3,9903.88.03
65040060,3,9903.88.03
65040090,3,9903.88.03
65050001,4A,9903.88.15
65050004,3,9903.88.03
65050008,3,9903.88.03
65050015,3,9903.88.03
65050020,3,9903.88.03
65050025,3,9903.88.03
65050030,3,9903.88.03
65050040,3,9903.88.03
65050050,3,9903.88.03
65050060,3,9903.88.03
65050070,3,9903.88.03
65050080,3,9903.88.03
65050090,3,9903.88.03
65061030,4A,9903.88.15
65061060,4A,9903.88.15
65069100,3,9903.88.03
65069930,3,9903.88.03
65069960,3,9903.88.03
65070000,3,9903.88.03
66020000,4A,9903.88.15
66039041,4A,9903.88.15
67010030,3,9903.88.03
67010060,3,9903.88.03
67029010,4A,9903.88.15
67029065,4A,9903.88.15
67030030,4A,9903.88.15
67030060,4A,9903.88.15
67041100,4A,9903.88.15
67041900,4A,9903.88.15
67049000,4A,9903.88.15
68010000,3,9903.88.03
68021000,3,9903.88.03
68022110,3,9903.88.03
68022150,3,9903.88.03
68022300,3,9903.88.03
68022910,3,9903.88.03
68022990,3,9903.88.03
68029105,3,9903.88.03
68029115,3,9903.88.03
68029120,3,9903.88.03
68029125,3,9903.88.03
68029130,3,9903.88.03
68029200,3,9903.88.03
68029300,3,9903.88.03
68029900,3,9903.88.03
68030010,3,9903.88.03
68030050,3,9903.88.03
68041000,3,9903.88.03
68042100,3,9903.88.03
68042210,3,9903.88.03
68042240,3,9903.88.03
68042260,3,9903.88.03
68042300,3,9903.88.03
68043000,3,9903.88.03
68051000,3,9903.88.03
68052000,3,9903.88.03
68053010,3,9903.88.03
68053050,3,9903.88.03
68061000,3,9903.88.03
68062000,3,9903.88.03
68069000,3,9903.88.03
68071000,3,9903.88.03
68079000,3,9903.88.03
68080000,3,9903.88.03
68091100,3,9903.88.03
68091900,3,9903.88.03
68099000,3,9903.88.03
68101100,3,9903.88.03
68101912,3,9903.88.03
68101914,3,9903.88.03
68101950,3,9903.88.03
68109100,3,9903.88.03
68109900,3,9903.88.03
68114000,3,9903.88.03
68118100,3,9903.88.03
68118200,3,9903.88.03
68118910,3,9903.88.03
68118990,3,9903.88.03
68128010,3,9903.88.03
68128090,3,9903.88.03
68129110,3,9903.88.03
68129190,3,9903.88.03
68129910,3,9903.88.03
68129920,3,9903.88.03
68129990,3,9903.88.03
68132000,3,9903.88.03
68138100,3,9903.88.03
68138900,3,9903.88.03
68141000,3,9903.88.03
68149000,3,9903.88.03
68151100,3,9903.88.03
68151200,3,9903.88.03
68151300,3,9903.88.03
68151900,3,9903.88.03
68152000,3,9903.88.03
68159100,3,9903.88.03
68159920,3,9903.88.03
68159941,3,9903.88.03
69010000,3,9903.88.03
69021010,3,9903.88.03
69021050,3,9903.88.03
69022010,3,9903.88.03
69022050,3,9903.88.03
69029010,3,9903.88.03
69029050,3,9903.88.03
69031000,3,9903.88.03
69032000,3,9903.88.03
69039000,3,9903.88.03
69041000,3,9903.88.03
69049000,3,9903.88.03
69051000,3,9903.88.03
69059000,3,9903.88.03
69060000,3,9903.88.03
69072110,3,9903.88.03
69072120,3,9903.88.03
69072130,3,9903.88.03
69072140,3,9903.88.03
69072190,3,9903.88.03
69072210,3,9903.88.03
69072220,3,9903.88.03
69072230,3,9903.88.03
69072240,3,9903.88.03
69072290,3,9903.88.03
69072310,3,9903.88.03
69072320,3,9903.88.03
69072330,3,9903.88.03
69072340,3,9903.88.03
69072390,3,9903.88.03
69073010,3,9903.88.03
69073020,3,9903.88.03
69073030,3,9903.88.03
69073040,3,9903.88.03
69073090,3,9903.88.03
69074010,3,9903.88.03
69074020,3,9903.88.03
69074030,3,9903.88.03
69074040,3,9903.88.03
69074090,3,9903.88.03
69091120,3,9903.88.03
69091140,3,9903.88.03
69091200,3,9903.88.03
69091910,3,9903.88.03
69091950,3,9903.88.03
69099000,3,9903.88.03
69109000,4A,9903.88.15
69111010,4A,9903.88.15
69111025,4A,9903.88.15
69111035,4A,9903.88.15
69111037,4A,9903.88.15
69111038,4A,9903.88.15
69111052,4A,9903.88.15
69111058,4A,9903.88.15
69111060,4A,9903.88.15
69111080,4A,9903.88.15
69119000,4A,9903.88.15
69120010,4A,9903.88.15
69131010,4A,9903.88.15
69131020,4A,9903.88.15
69131050,4A,9903.88.15
69139010,4A,9903.88.15
69139020,4A,9903.88.15
69139030,4A,9903.88.15
69139050,4A,9903.88.15
69141040,3,9903.88.03
69141080,3,9903.88.03
69149041,3,9903.88.03
69149080,3,9903.88.03
70010010,3,9903.88.03
70010020,3,9903.88.03
70010051,3,9903.88.03
70021010,3,9903.88.03
70021020,3,9903.88.03
70022010,2,9903.88.02
70022050,3,9903.88.03
70023100,3,9903.88.03
70023200,3,9903.88.03
70023900,3,9903.88.03
70031200,3,9903.88.03
70031900,3,9903.88.03
70032000,3,9903.88.03
70033000,3,9903.88.03
70042010,3,9903.88.03
70042020,3,9903.88.03
70042050,3,9903.88.03
70049005,3,9903.88.03
70049010,3,9903.88.03
70049015,3,9903.88.03
70049020,3,9903.88.03
70049025,3,9903.88.03
70049030,3,9903.88.03
70049040,3,9903.88.03
70049050,3,9903.88.03
70051040,3,9903.88.03
70051080,3,9903.88.03
70052110,3,9903.88.03
70052120,3,9903.88.03
70052904,3,9903.88.03
70052908,3,9903.88.03
70052914,3,9903.88.03
70052918,3,9903.88.03
70052925,3,9903.88.03
70053000,3,9903.88.03
70060010,3,9903.88.03
70060020,3,9903.88.03
70060040,3,9903.88.03
70071100,3,9903.88.03
70071900,3,9903.88.03
70072111,3,9903.88.03
70072151,3,9903.88.03
70072900,3,9903.88.03
70080000,3,9903.88.03
70091000,3,9903.88.03
70099110,3,9903.88.03
70099150,3,9903.88.03
70099210,3,9903.88.03
70099250,3,9903.88.03
70101000,3,9903.88.03
70102020,3,9903.88.03
70102030,3,9903.88.03
70109005,3,9903.88.03
70109020,3,9903.88.03
70109030,3,9903.88.03
70109050,3,9903.88.03
70111010,3,9903.88.03
70111050,3,9903.88.03
70112010,3,9903.88.03
70112045,3,9903.88.03
70112085,3,9903.88.03
70119000,3,9903.88.03
70131010,4A,9903.88.15
70131050,4A,9903.88.15
70132210,4A,9903.88.15
70132220,4A,9903.88.15
70132230,4A,9903.88.15
70132250,4A,9903.88.15
70132805,4A,9903.88.15
70132810,4A,9903.88.15
70132820,4A,9903.88.15
70132830,4A,9903.88.15
70132840,4A,9903.88.15
70132850,4A,9903.88.15
70132860,4A,9903.88.15
70133310,4A,9903.88.15
70133320,4A,9903.88.15
70133330,4A,9903.88.15
70133350,4A,9903.88.15
70133705,4A,9903.88.15
70133710,4A,9903.88.15
70133720,4A,9903.88.15
70133730,4A,9903.88.15
70133740,4A,9903.88.15
70133750,4A,9903.88.15
70133760,4A,9903.88.15
70134110,4A,9903.88.15
70134120,4A,9903.88.15
70134130,4A,9903.88.15
70134150,4A,9903.88.15
70134220,4A,9903.88.15
70134240,4A,9903.88.15
70134910,4A,9903.88.15
70134920,4A,9903.88.15
70134930,4A,9903.88.15
70134940,4A,9903.88.15
70134960,4A,9903.88.15
70139130,4A,9903.88.15
70139150,4A,9903.88.15
70139910,4A,9903.88.15
70139930,4A,9903.88.15
70139935,4A,9903.88.15
70139970,4A,9903.88.15
70139990,4A,9903.88.15
70140010,3,9903.88.03
70140020,3,9903.88.03
70140030,3,9903.88.03
70140050,3,9903.88.03
70151000,4A,9903.88.15
70159010,4A,9903.88.15
70159020,4A,9903.88.15
70159050,4A,9903.88.15
70161000,3,9903.88.03
70169010,3,9903.88.03
70169050,3,9903.88.03
70171030,3,9903.88.03
70171060,3,9903.88.03
70172000,3,9903.88.03
70179010,3,9903.88.03
70179050,3,9903.88.03
70181010,3,9903.88.03
70181020,3,9903.88.03
70181050,3,9903.88.03
70182000,3,9903.88.03
70189010,4A,9903.88.15
70189050,3,9903.88.03
70191100,3,9903.88.03
70191200,3,9903.88.03
70191305,3,9903.88.03
70191315,3,9903.88.03
70191324,3,9903.88.03
70191328,3,9903.88.03
70191335,3,9903.88.03
70191400,3,9903.88.03
70191500,3,9903.88.03
70191970,3,9903.88.03
70191991,3,9903.88.03
70196105,3,9903.88.03
70196110,3,9903.88.03
70196130,3,9903.88.03
70196140,3,9903.88.03
70196170,3,9903.88.03
70196190,4A,9903.88.15
70196205,3,9903.88.03
70196215,3,9903.88.03
70196230,3,9903.88.03
70196240,3,9903.88.03
70196270,3,9903.88.03
70196290,4A,9903.88.15
70196305,3,9903.88.03
70196315,3,9903.88.03
70196330,3,9903.88.03
70196340,3,9903.88.03
70196370,3,9903.88.03
70196390,3,9903.88.03
70196405,3,9903.88.03
70196415,3,9903.88.03
70196430,3,9903.88.03
70196440,3,9903.88.03
70196470,3,9903.88.03
70196490,4A,9903.88.15
70196551,3,9903.88.03
70196590,3,9903.88.03
70196630,3,9903.88.03
70196640,3,9903.88.03
70196670,3,9903.88.03
70196690,3,9903.88.03
70196930,3,9903.88.03
70196940,3,9903.88.03
70196970,3,9903.88.03
70196990,3,9903.88.03
70197100,3,9903.88.03
70197205,3,9903.88.03
70197215,3,9903.88.03
70197230,3,9903.88.03
70197240,3,9903.88.03
70197270,3,9903.88.03
70197290,4A,9903.88.15
70197351,3,9903.88.03
70197390,3,9903.88.03
70198010,3,9903.88.03
70198090,3,9903.88.03
70199011,3,9903.88.03
70199051,3,9903.88.03
70200030,3,9903.88.03
70200040,3,9903.88.03
70200060,3,9903.88.03
71011030,4A,9903.88.15
71011060,4A,9903.88.15
71012100,4A,9903.88.15
71012230,4A,9903.88.15
71012260,4A,9903.88.15
71021000,4A,9903.88.15
71022110,3,9903.88.03
71022130,3,9903.88.03
71022140,3,9903.88.03
71022900,3,9903.88.03
71023100,4A,9903.88.15
71023900,4A,9903.88.15
71031020,4A,9903.88.15
71031040,4A,9903.88.15
71039100,4A,9903.88.15
71039910,4A,9903.88.15
71039950,4A,9903.88.15
71041000,4A,9903.88.15
71042100,4A,9903.88.15
71042900,4A,9903.88.15
71049110,4A,9903.88.15
71049150,4A,9903.88.15
71049910,4A,9903.88.15
71049950,4A,9903.88.15
71051000,3,9903.88.03
71059000,3,9903.88.03
71061000,3,9903.88.03
71069110,3,9903.88.03
